id,DateTime,Water_Sensor_name(Identifier),line_number,Water_volume_in_m3
170416,2023-08-28 21:59:08.229,TalkPool_OY1310_1,3,15094
170434,2023-08-28 22:09:07.431,TalkPool_OY1310_1,3,15094
170453,2023-08-28 22:19:07.007,TalkPool_OY1310_1,3,15094
170471,2023-08-28 22:29:06.778,TalkPool_OY1310_1,3,15094
170490,2023-08-28 22:39:06.478,TalkPool_OY1310_1,3,15094
170508,2023-08-28 22:49:06.615,TalkPool_OY1310_1,3,15094
170527,2023-08-28 22:59:06.903,TalkPool_OY1310_1,3,15094
170545,2023-08-28 23:09:06.323,TalkPool_OY1310_1,3,15094
170564,2023-08-28 23:19:06.728,TalkPool_OY1310_1,3,15094
170582,2023-08-28 23:29:07.113,TalkPool_OY1310_1,3,15094
170601,2023-08-28 23:39:06.605,TalkPool_OY1310_1,3,15094
170619,2023-08-28 23:49:05.754,TalkPool_OY1310_1,3,15094
170638,2023-08-28 23:59:05.690,TalkPool_OY1310_1,3,15094
170691,2023-08-29 00:29:04.963,TalkPool_OY1310_1,3,15094
170710,2023-08-29 00:39:05.218,TalkPool_OY1310_1,3,15094
170728,2023-08-29 00:49:04.261,TalkPool_OY1310_1,3,15094
170747,2023-08-29 00:59:04.819,TalkPool_OY1310_1,3,15094
170765,2023-08-29 01:09:05.485,TalkPool_OY1310_1,3,15094
170784,2023-08-29 01:19:06.518,TalkPool_OY1310_1,3,15094
170820,2023-08-29 01:39:06.548,TalkPool_OY1310_1,3,15094
170839,2023-08-29 01:49:06.721,TalkPool_OY1310_1,3,15094
170858,2023-08-29 01:59:05.804,TalkPool_OY1310_1,3,15094
170876,2023-08-29 02:09:06.429,TalkPool_OY1310_1,3,15094
170895,2023-08-29 02:19:06.920,TalkPool_OY1310_1,3,15094
170913,2023-08-29 02:29:07.318,TalkPool_OY1310_1,3,15094
170932,2023-08-29 02:39:06.969,TalkPool_OY1310_1,3,15094
170950,2023-08-29 02:49:06.545,TalkPool_OY1310_1,3,15094
170969,2023-08-29 02:59:07.049,TalkPool_OY1310_1,3,15094
170986,2023-08-29 03:09:06.720,TalkPool_OY1310_1,3,15094
171004,2023-08-29 03:19:07.213,TalkPool_OY1310_1,3,15094
171022,2023-08-29 03:29:06.527,TalkPool_OY1310_1,3,15094
171041,2023-08-29 03:39:06.042,TalkPool_OY1310_1,3,15094
171059,2023-08-29 03:49:05.723,TalkPool_OY1310_1,3,15094
171077,2023-08-29 03:59:05.713,TalkPool_OY1310_1,3,15094
171095,2023-08-29 04:09:05.829,TalkPool_OY1310_1,3,15094
171115,2023-08-29 04:19:05.378,TalkPool_OY1310_1,3,15094
171133,2023-08-29 04:29:04.490,TalkPool_OY1310_1,3,15094
171152,2023-08-29 04:39:04.298,TalkPool_OY1310_1,3,15094
171170,2023-08-29 04:49:03.984,TalkPool_OY1310_1,3,15094
171189,2023-08-29 04:59:04.404,TalkPool_OY1310_1,3,15094
171207,2023-08-29 05:09:04.353,TalkPool_OY1310_1,3,15094
171225,2023-08-29 05:19:03.888,TalkPool_OY1310_1,3,15094
171243,2023-08-29 05:29:03.786,TalkPool_OY1310_1,3,15094
171261,2023-08-29 05:39:04.290,TalkPool_OY1310_1,3,15094
171279,2023-08-29 05:49:03.414,TalkPool_OY1310_1,3,15094
171297,2023-08-29 05:59:02.783,TalkPool_OY1310_1,3,15094
171315,2023-08-29 06:09:03.113,TalkPool_OY1310_1,3,15094
171334,2023-08-29 06:19:03.787,TalkPool_OY1310_1,3,15094
171352,2023-08-29 06:29:04.035,TalkPool_OY1310_1,3,15094
171371,2023-08-29 06:39:04.764,TalkPool_OY1310_1,3,15094
171390,2023-08-29 06:49:04.004,TalkPool_OY1310_1,3,15094
171409,2023-08-29 06:59:04.825,TalkPool_OY1310_1,3,15094
171427,2023-08-29 07:09:05.735,TalkPool_OY1310_1,3,15094
171445,2023-08-29 07:19:06.050,TalkPool_OY1310_1,3,15094
171463,2023-08-29 07:29:06.017,TalkPool_OY1310_1,3,15094
171482,2023-08-29 07:39:06.121,TalkPool_OY1310_1,3,15094
171500,2023-08-29 07:49:05.361,TalkPool_OY1310_1,3,15094
171519,2023-08-29 07:59:04.538,TalkPool_OY1310_1,3,15094
171538,2023-08-29 08:09:04.593,TalkPool_OY1310_1,3,15094
171558,2023-08-29 08:19:04.111,TalkPool_OY1310_1,3,15094
171575,2023-08-29 08:29:04.128,TalkPool_OY1310_1,3,15094
171594,2023-08-29 08:39:04.129,TalkPool_OY1310_1,3,15094
171611,2023-08-29 08:49:03.427,TalkPool_OY1310_1,3,15094
171630,2023-08-29 08:59:02.684,TalkPool_OY1310_1,3,15094
171648,2023-08-29 09:09:03.363,TalkPool_OY1310_1,3,15094
171668,2023-08-29 09:19:04.260,TalkPool_OY1310_1,3,15094
171686,2023-08-29 09:29:04.763,TalkPool_OY1310_1,3,15094
171705,2023-08-29 09:39:04.043,TalkPool_OY1310_1,3,15094
171723,2023-08-29 09:49:04.621,TalkPool_OY1310_1,3,15094
171742,2023-08-29 09:59:05.545,TalkPool_OY1310_1,3,15094
171760,2023-08-29 10:09:04.895,TalkPool_OY1310_1,3,15094
171779,2023-08-29 10:19:04.803,TalkPool_OY1310_1,3,15094
171797,2023-08-29 10:29:04.719,TalkPool_OY1310_1,3,15094
171816,2023-08-29 10:39:04.249,TalkPool_OY1310_1,3,15094
171833,2023-08-29 10:49:04.151,TalkPool_OY1310_1,3,15094
171852,2023-08-29 10:59:04.126,TalkPool_OY1310_1,3,15094
171870,2023-08-29 11:09:03.465,TalkPool_OY1310_1,3,15094
171889,2023-08-29 11:19:03.320,TalkPool_OY1310_1,3,15094
171907,2023-08-29 11:29:03.788,TalkPool_OY1310_1,3,15094
171926,2023-08-29 11:39:03.507,TalkPool_OY1310_1,3,15094
171945,2023-08-29 11:49:02.576,TalkPool_OY1310_1,3,15094
171964,2023-08-29 11:59:03.560,TalkPool_OY1310_1,3,15094
171981,2023-08-29 12:09:03.211,TalkPool_OY1310_1,3,15094
172001,2023-08-29 12:19:03.940,TalkPool_OY1310_1,3,15094
172019,2023-08-29 12:29:03.646,TalkPool_OY1310_1,3,15094
172038,2023-08-29 12:39:03.072,TalkPool_OY1310_1,3,15094
172056,2023-08-29 12:49:02.714,TalkPool_OY1310_1,3,15094
172074,2023-08-29 12:59:02.304,TalkPool_OY1310_1,3,15094
172092,2023-08-29 13:09:02.195,TalkPool_OY1310_1,3,15094
172111,2023-08-29 13:19:03.012,TalkPool_OY1310_1,3,15094
172129,2023-08-29 13:29:03.416,TalkPool_OY1310_1,3,15094
172148,2023-08-29 13:39:03.783,TalkPool_OY1310_1,3,15094
172167,2023-08-29 13:49:03.759,TalkPool_OY1310_1,3,15094
172185,2023-08-29 13:59:03.682,TalkPool_OY1310_1,3,15094
172201,2023-08-29 14:09:03.311,TalkPool_OY1310_1,3,15094
172222,2023-08-29 14:19:02.617,TalkPool_OY1310_1,3,15094
172239,2023-08-29 14:29:02.887,TalkPool_OY1310_1,3,15094
172258,2023-08-29 14:39:03.630,TalkPool_OY1310_1,3,15094
172276,2023-08-29 14:49:04.325,TalkPool_OY1310_1,3,15094
172295,2023-08-29 14:59:04.217,TalkPool_OY1310_1,3,15094
172313,2023-08-29 15:09:04.704,TalkPool_OY1310_1,3,15094
172332,2023-08-29 15:19:05.585,TalkPool_OY1310_1,3,15094
172350,2023-08-29 15:29:05.297,TalkPool_OY1310_1,3,15094
172369,2023-08-29 15:39:06.093,TalkPool_OY1310_1,3,15094
172386,2023-08-29 15:49:06.572,TalkPool_OY1310_1,3,15094
172404,2023-08-29 15:59:06.487,TalkPool_OY1310_1,3,15094
172421,2023-08-29 16:09:05.937,TalkPool_OY1310_1,3,15094
172439,2023-08-29 16:19:05.177,TalkPool_OY1310_1,3,15094
172456,2023-08-29 16:29:04.553,TalkPool_OY1310_1,3,15094
172475,2023-08-29 16:39:05.453,TalkPool_OY1310_1,3,15094
172494,2023-08-29 16:49:05.807,TalkPool_OY1310_1,3,15094
172513,2023-08-29 16:59:06.044,TalkPool_OY1310_1,3,15094
172531,2023-08-29 17:09:07.027,TalkPool_OY1310_1,3,15094
172549,2023-08-29 17:19:06.935,TalkPool_OY1310_1,3,15094
172567,2023-08-29 17:29:06.109,TalkPool_OY1310_1,3,15094
172586,2023-08-29 17:39:06.164,TalkPool_OY1310_1,3,15094
172604,2023-08-29 17:49:06.219,TalkPool_OY1310_1,3,15094
172623,2023-08-29 17:59:05.417,TalkPool_OY1310_1,3,15094
172641,2023-08-29 18:09:06.164,TalkPool_OY1310_1,3,15094
172660,2023-08-29 18:19:06.003,TalkPool_OY1310_1,3,15094
172678,2023-08-29 18:29:06.920,TalkPool_OY1310_1,3,15094
172697,2023-08-29 18:39:07.650,TalkPool_OY1310_1,3,15094
172715,2023-08-29 18:49:08.157,TalkPool_OY1310_1,3,15094
172734,2023-08-29 18:59:07.364,TalkPool_OY1310_1,3,15094
172751,2023-08-29 19:09:07.140,TalkPool_OY1310_1,3,15094
172771,2023-08-29 19:19:07.474,TalkPool_OY1310_1,3,15094
172789,2023-08-29 19:29:07.264,TalkPool_OY1310_1,3,15094
172808,2023-08-29 19:39:07.594,TalkPool_OY1310_1,3,15094
172844,2023-08-29 19:59:07.822,TalkPool_OY1310_1,3,15094
172862,2023-08-29 20:09:07.796,TalkPool_OY1310_1,3,15094
172881,2023-08-29 20:19:07.406,TalkPool_OY1310_1,3,15094
172899,2023-08-29 20:29:08.268,TalkPool_OY1310_1,3,15094
172918,2023-08-29 20:39:08.694,TalkPool_OY1310_1,3,15094
172936,2023-08-29 20:49:09.227,TalkPool_OY1310_1,3,15094
172955,2023-08-29 20:59:10.208,TalkPool_OY1310_1,3,15094
172973,2023-08-29 21:09:10.047,TalkPool_OY1310_1,3,15094
172992,2023-08-29 21:19:09.625,TalkPool_OY1310_1,3,15094
173010,2023-08-29 21:29:09.294,TalkPool_OY1310_1,3,15094
173029,2023-08-29 21:39:09.590,TalkPool_OY1310_1,3,15094
173048,2023-08-29 21:49:10.440,TalkPool_OY1310_1,3,15094
173067,2023-08-29 21:59:10.371,TalkPool_OY1310_1,3,15094
173085,2023-08-29 22:09:11.245,TalkPool_OY1310_1,3,15094
173104,2023-08-29 22:19:11.613,TalkPool_OY1310_1,3,15094
173122,2023-08-29 22:29:11.443,TalkPool_OY1310_1,3,15094
173141,2023-08-29 22:39:11.425,TalkPool_OY1310_1,3,15094
173159,2023-08-29 22:49:11.434,TalkPool_OY1310_1,3,15094
173178,2023-08-29 22:59:11.832,TalkPool_OY1310_1,3,15094
173196,2023-08-29 23:09:12.079,TalkPool_OY1310_1,3,15094
173214,2023-08-29 23:19:12.720,TalkPool_OY1310_1,3,15094
173232,2023-08-29 23:29:13.176,TalkPool_OY1310_1,3,15094
173251,2023-08-29 23:39:13.737,TalkPool_OY1310_1,3,15094
173269,2023-08-29 23:49:14.131,TalkPool_OY1310_1,3,15094
173288,2023-08-29 23:59:14.636,TalkPool_OY1310_1,3,15094
173306,2023-08-30 00:09:13.925,TalkPool_OY1310_1,3,15094
173325,2023-08-30 00:19:14.702,TalkPool_OY1310_1,3,15094
173343,2023-08-30 00:29:14.446,TalkPool_OY1310_1,3,15094
173361,2023-08-30 00:39:13.818,TalkPool_OY1310_1,3,15094
173379,2023-08-30 00:49:13.885,TalkPool_OY1310_1,3,15094
173397,2023-08-30 00:59:14.629,TalkPool_OY1310_1,3,15094
173415,2023-08-30 01:09:13.737,TalkPool_OY1310_1,3,15094
173433,2023-08-30 01:19:13.403,TalkPool_OY1310_1,3,15094
173452,2023-08-30 01:29:13.806,TalkPool_OY1310_1,3,15094
173470,2023-08-30 01:39:14.746,TalkPool_OY1310_1,3,15094
173489,2023-08-30 01:49:15.442,TalkPool_OY1310_1,3,15094
173506,2023-08-30 01:59:15.881,TalkPool_OY1310_1,3,15094
173524,2023-08-30 02:09:15.548,TalkPool_OY1310_1,3,15094
173542,2023-08-30 02:19:14.998,TalkPool_OY1310_1,3,15094
173560,2023-08-30 02:29:14.610,TalkPool_OY1310_1,3,15094
173578,2023-08-30 02:39:14.111,TalkPool_OY1310_1,3,15094
173598,2023-08-30 02:49:13.402,TalkPool_OY1310_1,3,15094
173616,2023-08-30 02:59:13.764,TalkPool_OY1310_1,3,15094
173635,2023-08-30 03:09:14.787,TalkPool_OY1310_1,3,15094
173652,2023-08-30 03:19:14.858,TalkPool_OY1310_1,3,15094
173670,2023-08-30 03:29:14.532,TalkPool_OY1310_1,3,15094
173688,2023-08-30 03:39:14.886,TalkPool_OY1310_1,3,15094
173707,2023-08-30 03:49:14.652,TalkPool_OY1310_1,3,15094
173725,2023-08-30 03:59:15.118,TalkPool_OY1310_1,3,15094
173744,2023-08-30 04:09:15.197,TalkPool_OY1310_1,3,15094
173762,2023-08-30 04:19:14.845,TalkPool_OY1310_1,3,15094
173781,2023-08-30 04:29:14.204,TalkPool_OY1310_1,3,15094
173799,2023-08-30 04:39:14.233,TalkPool_OY1310_1,3,15094
173818,2023-08-30 04:49:14.658,TalkPool_OY1310_1,3,15094
173836,2023-08-30 04:59:15.340,TalkPool_OY1310_1,3,15094
173855,2023-08-30 05:09:16.100,TalkPool_OY1310_1,3,15094
173873,2023-08-30 05:19:15.741,TalkPool_OY1310_1,3,15094
173890,2023-08-30 05:29:15.086,TalkPool_OY1310_1,3,15094
173908,2023-08-30 05:39:15.881,TalkPool_OY1310_1,3,15094
173926,2023-08-30 05:49:15.495,TalkPool_OY1310_1,3,15094
173944,2023-08-30 05:59:14.646,TalkPool_OY1310_1,3,15094
173963,2023-08-30 06:09:14.601,TalkPool_OY1310_1,3,15094
173998,2023-08-30 06:29:15.461,TalkPool_OY1310_1,3,15094
174016,2023-08-30 06:39:16.015,TalkPool_OY1310_1,3,15094
174035,2023-08-30 06:49:16.402,TalkPool_OY1310_1,3,15094
174052,2023-08-30 06:59:16.036,TalkPool_OY1310_1,3,15094
174071,2023-08-30 07:09:16.959,TalkPool_OY1310_1,3,15094
174089,2023-08-30 07:19:16.644,TalkPool_OY1310_1,3,15094
174107,2023-08-30 07:29:15.926,TalkPool_OY1310_1,3,15094
174125,2023-08-30 07:39:16.572,TalkPool_OY1310_1,3,15094
174145,2023-08-30 07:49:16.919,TalkPool_OY1310_1,3,15094
174163,2023-08-30 07:59:16.836,TalkPool_OY1310_1,3,15094
174183,2023-08-30 08:09:17.140,TalkPool_OY1310_1,3,15094
174202,2023-08-30 08:19:17.466,TalkPool_OY1310_1,3,15094
174220,2023-08-30 08:29:16.940,TalkPool_OY1310_1,3,15094
174238,2023-08-30 08:39:17.067,TalkPool_OY1310_1,3,15094
174257,2023-08-30 08:49:17.615,TalkPool_OY1310_1,3,15094
174275,2023-08-30 08:59:18.363,TalkPool_OY1310_1,3,15094
174294,2023-08-30 09:09:18.113,TalkPool_OY1310_1,3,15094
174312,2023-08-30 09:19:17.910,TalkPool_OY1310_1,3,15094
174331,2023-08-30 09:29:17.525,TalkPool_OY1310_1,3,15094
174349,2023-08-30 09:39:16.938,TalkPool_OY1310_1,3,15094
174368,2023-08-30 09:49:17.949,TalkPool_OY1310_1,3,15094
174385,2023-08-30 09:59:17.443,TalkPool_OY1310_1,3,15094
174403,2023-08-30 10:09:17.285,TalkPool_OY1310_1,3,15094
174422,2023-08-30 10:19:18.291,TalkPool_OY1310_1,3,15094
174441,2023-08-30 10:29:18.822,TalkPool_OY1310_1,3,15094
174458,2023-08-30 10:39:19.454,TalkPool_OY1310_1,3,15094
174477,2023-08-30 10:49:19.077,TalkPool_OY1310_1,3,15094
174494,2023-08-30 10:59:19.049,TalkPool_OY1310_1,3,15094
174513,2023-08-30 11:09:19.913,TalkPool_OY1310_1,3,15094
174530,2023-08-30 11:19:19.282,TalkPool_OY1310_1,3,15094
174546,2023-08-30 11:29:19.893,TalkPool_OY1310_1,3,15094
174562,2023-08-30 11:39:20.011,TalkPool_OY1310_1,3,15094
174580,2023-08-30 11:49:19.614,TalkPool_OY1310_1,3,15094
174598,2023-08-30 11:59:18.984,TalkPool_OY1310_1,3,15094
174617,2023-08-30 12:09:18.989,TalkPool_OY1310_1,3,15094
174634,2023-08-30 12:19:19.652,TalkPool_OY1310_1,3,15094
174653,2023-08-30 12:29:19.316,TalkPool_OY1310_1,3,15094
174671,2023-08-30 12:39:20.328,TalkPool_OY1310_1,3,15094
174690,2023-08-30 12:49:20.703,TalkPool_OY1310_1,3,15094
174708,2023-08-30 12:59:19.892,TalkPool_OY1310_1,3,15094
174725,2023-08-30 13:09:19.478,TalkPool_OY1310_1,3,15094
174742,2023-08-30 13:19:20.392,TalkPool_OY1310_1,3,15094
174761,2023-08-30 13:29:19.859,TalkPool_OY1310_1,3,15094
174779,2023-08-30 13:39:20.858,TalkPool_OY1310_1,3,15094
174799,2023-08-30 13:49:19.914,TalkPool_OY1310_1,3,15094
174817,2023-08-30 13:59:20.211,TalkPool_OY1310_1,3,15094
174836,2023-08-30 14:09:19.349,TalkPool_OY1310_1,3,15094
174854,2023-08-30 14:19:18.728,TalkPool_OY1310_1,3,15094
174873,2023-08-30 14:29:19.113,TalkPool_OY1310_1,3,15094
174891,2023-08-30 14:39:18.805,TalkPool_OY1310_1,3,15094
174910,2023-08-30 14:49:18.859,TalkPool_OY1310_1,3,15094
174926,2023-08-30 14:59:18.453,TalkPool_OY1310_1,3,15094
174945,2023-08-30 15:09:18.307,TalkPool_OY1310_1,3,15094
174964,2023-08-30 15:19:19.161,TalkPool_OY1310_1,3,15094
174983,2023-08-30 15:29:19.063,TalkPool_OY1310_1,3,15094
175001,2023-08-30 15:39:19.993,TalkPool_OY1310_1,3,15094
175020,2023-08-30 15:49:20.570,TalkPool_OY1310_1,3,15094
175038,2023-08-30 15:59:21.096,TalkPool_OY1310_1,3,15094
175057,2023-08-30 16:09:21.332,TalkPool_OY1310_1,3,15094
175075,2023-08-30 16:19:20.713,TalkPool_OY1310_1,3,15094
175092,2023-08-30 16:29:20.386,TalkPool_OY1310_1,3,15094
175109,2023-08-30 16:39:21.358,TalkPool_OY1310_1,3,15094
175128,2023-08-30 16:49:20.458,TalkPool_OY1310_1,3,15094
175145,2023-08-30 16:59:20.654,TalkPool_OY1310_1,3,15094
175164,2023-08-30 17:09:21.417,TalkPool_OY1310_1,3,15094
175182,2023-08-30 17:19:21.468,TalkPool_OY1310_1,3,15094
175200,2023-08-30 17:29:21.983,TalkPool_OY1310_1,3,15094
175218,2023-08-30 17:39:22.874,TalkPool_OY1310_1,3,15094
175238,2023-08-30 17:49:22.703,TalkPool_OY1310_1,3,15094
175256,2023-08-30 17:59:22.767,TalkPool_OY1310_1,3,15094
175274,2023-08-30 18:09:22.787,TalkPool_OY1310_1,3,15094
175291,2023-08-30 18:19:22.165,TalkPool_OY1310_1,3,15094
175310,2023-08-30 18:29:21.738,TalkPool_OY1310_1,3,15094
175328,2023-08-30 18:39:22.456,TalkPool_OY1310_1,3,15094
175347,2023-08-30 18:49:22.380,TalkPool_OY1310_1,3,15094
175365,2023-08-30 18:59:21.997,TalkPool_OY1310_1,3,15094
175384,2023-08-30 19:09:21.783,TalkPool_OY1310_1,3,15094
175402,2023-08-30 19:19:22.722,TalkPool_OY1310_1,3,15094
175421,2023-08-30 19:29:23.525,TalkPool_OY1310_1,3,15094
175439,2023-08-30 19:39:22.742,TalkPool_OY1310_1,3,15094
175457,2023-08-30 19:49:23.376,TalkPool_OY1310_1,3,15094
175476,2023-08-30 19:59:23.953,TalkPool_OY1310_1,3,15094
175494,2023-08-30 20:09:23.597,TalkPool_OY1310_1,3,15094
175511,2023-08-30 20:19:22.940,TalkPool_OY1310_1,3,15094
175529,2023-08-30 20:29:22.427,TalkPool_OY1310_1,3,15094
175547,2023-08-30 20:39:22.472,TalkPool_OY1310_1,3,15094
175566,2023-08-30 20:49:23.115,TalkPool_OY1310_1,3,15094
175584,2023-08-30 20:59:22.386,TalkPool_OY1310_1,3,15094
175603,2023-08-30 21:09:22.927,TalkPool_OY1310_1,3,15094
175621,2023-08-30 21:19:23.856,TalkPool_OY1310_1,3,15094
175640,2023-08-30 21:29:24.432,TalkPool_OY1310_1,3,15094
175658,2023-08-30 21:39:24.849,TalkPool_OY1310_1,3,15094
175677,2023-08-30 21:49:24.776,TalkPool_OY1310_1,3,15094
175695,2023-08-30 21:59:24.493,TalkPool_OY1310_1,3,15094
175714,2023-08-30 22:09:24.606,TalkPool_OY1310_1,3,15094
175731,2023-08-30 22:19:23.900,TalkPool_OY1310_1,3,15094
175750,2023-08-30 22:29:23.942,TalkPool_OY1310_1,3,15094
175768,2023-08-30 22:39:23.517,TalkPool_OY1310_1,3,15094
175788,2023-08-30 22:49:23.070,TalkPool_OY1310_1,3,15094
175806,2023-08-30 22:59:22.376,TalkPool_OY1310_1,3,15094
175825,2023-08-30 23:09:21.904,TalkPool_OY1310_1,3,15094
175843,2023-08-30 23:19:22.309,TalkPool_OY1310_1,3,15094
175862,2023-08-30 23:29:23.058,TalkPool_OY1310_1,3,15094
175880,2023-08-30 23:39:22.924,TalkPool_OY1310_1,3,15094
175898,2023-08-30 23:49:22.718,TalkPool_OY1310_1,3,15094
175916,2023-08-30 23:59:22.143,TalkPool_OY1310_1,3,15094
175935,2023-08-31 00:09:21.335,TalkPool_OY1310_1,3,15094
175952,2023-08-31 00:19:22.025,TalkPool_OY1310_1,3,15094
175971,2023-08-31 00:29:22.534,TalkPool_OY1310_1,3,15094
175989,2023-08-31 00:39:22.168,TalkPool_OY1310_1,3,15094
176008,2023-08-31 00:49:21.335,TalkPool_OY1310_1,3,15094
176026,2023-08-31 00:59:20.970,TalkPool_OY1310_1,3,15094
176045,2023-08-31 01:09:21.628,TalkPool_OY1310_1,3,15094
176064,2023-08-31 01:19:21.804,TalkPool_OY1310_1,3,15094
176083,2023-08-31 01:29:21.666,TalkPool_OY1310_1,3,15094
176099,2023-08-31 01:39:22.234,TalkPool_OY1310_1,3,15094
176118,2023-08-31 01:49:22.776,TalkPool_OY1310_1,3,15094
176136,2023-08-31 01:59:22.325,TalkPool_OY1310_1,3,15094
176155,2023-08-31 02:09:22.758,TalkPool_OY1310_1,3,15094
176173,2023-08-31 02:19:23.712,TalkPool_OY1310_1,3,15094
176192,2023-08-31 02:29:23.898,TalkPool_OY1310_1,3,15094
176210,2023-08-31 02:39:24.111,TalkPool_OY1310_1,3,15094
176229,2023-08-31 02:49:24.915,TalkPool_OY1310_1,3,15094
176247,2023-08-31 02:59:25.012,TalkPool_OY1310_1,3,15094
176265,2023-08-31 03:09:24.427,TalkPool_OY1310_1,3,15094
176283,2023-08-31 03:19:23.629,TalkPool_OY1310_1,3,15094
176302,2023-08-31 03:29:22.811,TalkPool_OY1310_1,3,15094
176320,2023-08-31 03:39:22.937,TalkPool_OY1310_1,3,15094
176340,2023-08-31 03:49:22.821,TalkPool_OY1310_1,3,15094
176357,2023-08-31 03:59:22.746,TalkPool_OY1310_1,3,15094
176376,2023-08-31 04:09:22.713,TalkPool_OY1310_1,3,15094
176394,2023-08-31 04:19:22.799,TalkPool_OY1310_1,3,15094
176413,2023-08-31 04:29:23.384,TalkPool_OY1310_1,3,15094
176431,2023-08-31 04:39:23.031,TalkPool_OY1310_1,3,15094
176450,2023-08-31 04:49:22.202,TalkPool_OY1310_1,3,15094
176468,2023-08-31 04:59:21.659,TalkPool_OY1310_1,3,15094
176487,2023-08-31 05:09:22.583,TalkPool_OY1310_1,3,15094
176505,2023-08-31 05:19:21.838,TalkPool_OY1310_1,3,15094
176524,2023-08-31 05:29:21.889,TalkPool_OY1310_1,3,15094
176541,2023-08-31 05:39:21.732,TalkPool_OY1310_1,3,15094
176560,2023-08-31 05:49:22.564,TalkPool_OY1310_1,3,15094
176578,2023-08-31 05:59:22.359,TalkPool_OY1310_1,3,15094
176597,2023-08-31 06:09:21.966,TalkPool_OY1310_1,3,15094
176616,2023-08-31 06:19:21.604,TalkPool_OY1310_1,3,15094
176635,2023-08-31 06:29:21.903,TalkPool_OY1310_1,3,15094
176653,2023-08-31 06:39:21.967,TalkPool_OY1310_1,3,15094
176672,2023-08-31 06:49:21.304,TalkPool_OY1310_1,3,15094
176690,2023-08-31 06:59:22.165,TalkPool_OY1310_1,3,15094
176709,2023-08-31 07:09:22.831,TalkPool_OY1310_1,3,15094
176727,2023-08-31 07:19:22.106,TalkPool_OY1310_1,3,15094
176746,2023-08-31 07:29:22.945,TalkPool_OY1310_1,3,15094
176764,2023-08-31 07:39:22.205,TalkPool_OY1310_1,3,15094
176782,2023-08-31 07:49:21.335,TalkPool_OY1310_1,3,15094
176801,2023-08-31 07:59:20.881,TalkPool_OY1310_1,3,15094
176820,2023-08-31 08:09:20.703,TalkPool_OY1310_1,3,15094
176839,2023-08-31 08:19:21.450,TalkPool_OY1310_1,3,15094
176857,2023-08-31 08:29:21.432,TalkPool_OY1310_1,3,15094
176876,2023-08-31 08:39:21.485,TalkPool_OY1310_1,3,15094
176895,2023-08-31 08:49:22.495,TalkPool_OY1310_1,3,15094
176913,2023-08-31 08:59:21.577,TalkPool_OY1310_1,3,15094
176930,2023-08-31 09:09:22.216,TalkPool_OY1310_1,3,15094
176949,2023-08-31 09:19:22.253,TalkPool_OY1310_1,3,15094
176966,2023-08-31 09:29:22.529,TalkPool_OY1310_1,3,15094
176984,2023-08-31 09:39:21.839,TalkPool_OY1310_1,3,15094
177002,2023-08-31 09:49:22.056,TalkPool_OY1310_1,3,15094
177021,2023-08-31 09:59:22.294,TalkPool_OY1310_1,3,15094
177039,2023-08-31 10:09:21.462,TalkPool_OY1310_1,3,15094
177057,2023-08-31 10:19:21.777,TalkPool_OY1310_1,3,15094
177074,2023-08-31 10:29:22.678,TalkPool_OY1310_1,3,15094
177087,2023-08-31 10:39:21.889,TalkPool_OY1310_1,3,15094
177100,2023-08-31 10:49:22.004,TalkPool_OY1310_1,3,15094
177114,2023-08-31 10:59:23.028,TalkPool_OY1310_1,3,15094
177125,2023-08-31 11:09:23.466,TalkPool_OY1310_1,3,15094
177138,2023-08-31 11:19:22.920,TalkPool_OY1310_1,3,15094
177149,2023-08-31 11:29:23.574,TalkPool_OY1310_1,3,15094
177162,2023-08-31 11:39:24.591,TalkPool_OY1310_1,3,15094
177174,2023-08-31 11:49:23.885,TalkPool_OY1310_1,3,15094
177186,2023-08-31 11:59:24.670,TalkPool_OY1310_1,3,15094
177200,2023-08-31 12:09:24.238,TalkPool_OY1310_1,3,15094
177214,2023-08-31 12:19:24.809,TalkPool_OY1310_1,3,15094
177226,2023-08-31 12:29:25.305,TalkPool_OY1310_1,3,15094
177240,2023-08-31 12:39:25.895,TalkPool_OY1310_1,3,15094
177254,2023-08-31 12:49:25.471,TalkPool_OY1310_1,3,15094
177268,2023-08-31 12:59:24.567,TalkPool_OY1310_1,3,15094
177281,2023-08-31 13:09:24.821,TalkPool_OY1310_1,3,15094
177293,2023-08-31 13:19:25.713,TalkPool_OY1310_1,3,15094
177306,2023-08-31 13:29:25.964,TalkPool_OY1310_1,3,15094
177320,2023-08-31 13:39:26.913,TalkPool_OY1310_1,3,15094
177335,2023-08-31 13:49:27.227,TalkPool_OY1310_1,3,15094
177349,2023-08-31 13:59:27.555,TalkPool_OY1310_1,3,15094
177373,2023-08-31 14:19:26.460,TalkPool_OY1310_1,3,15094
177385,2023-08-31 14:29:26.771,TalkPool_OY1310_1,3,15094
177399,2023-08-31 14:39:26.218,TalkPool_OY1310_1,3,15094
177411,2023-08-31 14:49:25.545,TalkPool_OY1310_1,3,15094
177425,2023-08-31 14:59:26.274,TalkPool_OY1310_1,3,15094
177438,2023-08-31 15:09:26.506,TalkPool_OY1310_1,3,15094
177452,2023-08-31 15:19:26.324,TalkPool_OY1310_1,3,15094
