id,DateTime,sensor_name,line_no,electrical_conductivity(μS/cm),humidity(Soil_Moisture_level(%RH)),Soil_Temperature[°C],Battery_level(%)
77403,2023-07-24 02:24:21.664,EM500_SMTC_2,2,389,32.8,23.7,
77414,2023-07-24 02:34:23.040,EM500_SMTC_2,2,388,32.8,23.7,
77425,2023-07-24 02:44:24.398,EM500_SMTC_2,2,389,32.8,23.6,
77436,2023-07-24 02:54:25.747,EM500_SMTC_2,2,389,32.8,23.5,
77447,2023-07-24 03:04:27.103,EM500_SMTC_2,2,389,32.8,23.5,
77459,2023-07-24 03:14:28.466,EM500_SMTC_2,2,389,32.72,23.4,
77470,2023-07-24 03:24:29.838,EM500_SMTC_2,2,388,32.72,23.4,
77481,2023-07-24 03:34:31.209,EM500_SMTC_2,2,388,32.72,23.3,
77492,2023-07-24 03:44:32.555,EM500_SMTC_2,2,388,32.72,23.2,
77503,2023-07-24 03:54:33.936,EM500_SMTC_2,2,388,32.72,23.2,
77514,2023-07-24 04:04:35.281,EM500_SMTC_2,2,387,32.66,23.2,
77525,2023-07-24 04:14:36.649,EM500_SMTC_2,2,388,32.66,23.1,
77536,2023-07-24 04:24:38.016,EM500_SMTC_2,2,388,32.66,23.1,
77547,2023-07-24 04:34:39.363,EM500_SMTC_2,2,387,32.66,23.0,
77558,2023-07-24 04:44:40.722,EM500_SMTC_2,2,387,32.66,23.0,
77570,2023-07-24 04:54:42.098,EM500_SMTC_2,2,387,32.66,23.0,
77581,2023-07-24 05:04:43.449,EM500_SMTC_2,2,386,32.66,22.9,
77592,2023-07-24 05:14:44.811,EM500_SMTC_2,2,385,32.66,22.9,
77603,2023-07-24 05:24:46.188,EM500_SMTC_2,2,385,32.66,22.9,
77614,2023-07-24 05:34:47.540,EM500_SMTC_2,2,386,32.59,22.9,
77624,2023-07-24 05:44:48.909,EM500_SMTC_2,2,385,32.66,22.8,
77635,2023-07-24 05:54:50.261,EM500_SMTC_2,2,385,32.59,22.8,
77646,2023-07-24 06:04:51.612,EM500_SMTC_2,2,385,32.59,22.8,
77657,2023-07-24 06:14:52.977,EM500_SMTC_2,2,385,32.59,22.8,
77668,2023-07-24 06:24:54.350,EM500_SMTC_2,2,384,32.66,22.8,
77679,2023-07-24 06:34:55.698,EM500_SMTC_2,2,384,32.59,22.8,
77690,2023-07-24 06:44:57.064,EM500_SMTC_2,2,384,32.59,22.8,
77701,2023-07-24 06:54:58.414,EM500_SMTC_2,2,383,32.59,22.8,
77712,2023-07-24 07:04:59.777,EM500_SMTC_2,2,383,32.59,22.8,
77723,2023-07-24 07:15:01.148,EM500_SMTC_2,2,383,32.59,22.8,
77734,2023-07-24 07:25:02.503,EM500_SMTC_2,2,383,32.59,22.8,
77745,2023-07-24 07:35:03.850,EM500_SMTC_2,2,56,2.02,22.8,
77756,2023-07-24 07:45:05.223,EM500_SMTC_2,2,63,12.44,23.8,
77767,2023-07-24 07:55:06.574,EM500_SMTC_2,2,65,12.44,23.9,
77778,2023-07-24 08:05:07.940,EM500_SMTC_2,2,66,12.37,23.9,
77790,2023-07-24 08:15:09.307,EM500_SMTC_2,2,66,12.37,24.0,
