id,DateTime,Sensor_Name(Identifier),co2(ppm),humidity(%RH),barometric_pressure(hPa),Temperature [°C],battery [%]
66604,2023-07-17 06:10:37.214,EM500 Co2,477,42.0,1012.7,31.5,
66614,2023-07-17 06:20:37.141,EM500 Co2,488,41.5,1012.7,32.5,
66625,2023-07-17 06:30:37.151,EM500 Co2,484,39.0,1012.8,33.2,
66632,2023-07-17 06:40:37.115,EM500 Co2,470,40.0,1012.7,33.8,
66642,2023-07-17 06:50:37.393,EM500 Co2,463,40.0,1012.8,34.5,
66652,2023-07-17 07:00:37.069,EM500 Co2,462,39.5,1012.8,35.3,
66663,2023-07-17 07:10:37.017,EM500 Co2,433,40.0,1012.8,35.9,
66674,2023-07-17 07:20:37.027,EM500 Co2,491,38.0,1012.9,36.4,
66685,2023-07-17 07:30:36.989,EM500 Co2,479,35.0,1012.8,36.7,
66696,2023-07-17 07:40:36.955,EM500 Co2,462,39.0,1012.7,37.1,
66707,2023-07-17 07:50:36.935,EM500 Co2,475,39.5,1012.7,37.2,
66718,2023-07-17 08:00:36.901,EM500 Co2,435,34.0,1012.6,37.6,
66729,2023-07-17 08:10:36.875,EM500 Co2,464,31.0,1012.6,38.0,
66739,2023-07-17 08:20:36.865,EM500 Co2,480,32.0,1012.5,38.3,
66750,2023-07-17 08:30:36.843,EM500 Co2,443,33.0,1012.5,38.2,
66761,2023-07-17 08:40:36.791,EM500 Co2,455,31.5,1012.5,38.2,
66772,2023-07-17 08:50:36.778,EM500 Co2,450,35.0,1012.6,38.4,
66783,2023-07-17 09:00:36.743,EM500 Co2,443,34.0,1012.4,38.4,
66793,2023-07-17 09:10:36.733,EM500 Co2,458,35.5,1012.5,37.7,
66804,2023-07-17 09:20:36.720,EM500 Co2,463,37.0,1012.4,37.1,
66815,2023-07-17 09:30:36.690,EM500 Co2,463,40.0,1012.3,37.4,
66826,2023-07-17 09:40:36.648,EM500 Co2,450,38.0,1012.4,37.8,
66837,2023-07-17 09:50:36.636,EM500 Co2,437,40.0,1012.3,37.8,
66848,2023-07-17 10:00:36.594,EM500 Co2,439,38.0,1012.3,38.2,
66859,2023-07-17 10:10:36.579,EM500 Co2,459,33.0,1012.2,38.2,
66870,2023-07-17 10:20:36.562,EM500 Co2,463,36.5,1012.2,38.6,
66881,2023-07-17 10:30:36.554,EM500 Co2,456,35.0,1012.2,38.3,
66892,2023-07-17 10:40:36.524,EM500 Co2,465,38.0,1012.1,38.3,
66903,2023-07-17 10:50:36.495,EM500 Co2,403,39.0,1012.1,38.6,
66914,2023-07-17 11:00:36.464,EM500 Co2,435,35.0,1012.0,38.6,
66925,2023-07-17 11:10:36.450,EM500 Co2,438,34.5,1011.9,38.6,
66936,2023-07-17 11:20:36.468,EM500 Co2,452,34.5,1011.7,39.0,
66947,2023-07-17 11:30:36.417,EM500 Co2,458,37.5,1011.7,38.9,
66958,2023-07-17 11:40:36.432,EM500 Co2,422,35.5,1011.6,38.8,
66969,2023-07-17 11:50:36.366,EM500 Co2,435,37.5,1011.6,39.2,
66980,2023-07-17 12:00:36.325,EM500 Co2,416,40.0,1011.5,39.0,
66991,2023-07-17 12:10:36.310,EM500 Co2,433,36.5,1011.3,39.4,
67002,2023-07-17 12:20:36.303,EM500 Co2,463,37.0,1011.3,39.1,
67013,2023-07-17 12:30:36.321,EM500 Co2,429,35.5,1011.1,39.3,
67024,2023-07-17 12:40:36.242,EM500 Co2,418,33.0,1011.0,39.7,
67035,2023-07-17 12:50:36.236,EM500 Co2,433,34.0,1010.9,39.4,
67046,2023-07-17 13:00:36.211,EM500 Co2,447,34.5,1010.8,39.2,
67057,2023-07-17 13:10:36.180,EM500 Co2,436,33.5,1010.7,39.2,
67068,2023-07-17 13:20:36.172,EM500 Co2,454,35.0,1010.6,39.4,
67079,2023-07-17 13:30:36.154,EM500 Co2,453,30.5,1010.5,39.7,
67090,2023-07-17 13:40:36.167,EM500 Co2,437,37.0,1010.5,39.5,
67102,2023-07-17 13:50:36.103,EM500 Co2,411,33.0,1010.4,39.9,
67113,2023-07-17 14:00:36.065,EM500 Co2,438,34.5,1010.2,40.3,
67124,2023-07-17 14:10:36.064,EM500 Co2,437,33.0,1010.1,40.9,
67135,2023-07-17 14:20:36.045,EM500 Co2,446,33.5,1010.0,40.9,
67146,2023-07-17 14:30:36.029,EM500 Co2,450,35.0,1009.9,40.8,
67157,2023-07-17 14:40:35.996,EM500 Co2,441,31.0,1009.7,40.4,
67168,2023-07-17 14:50:35.976,EM500 Co2,427,32.5,1009.7,40.9,
67179,2023-07-17 15:00:35.942,EM500 Co2,455,31.5,1009.6,41.4,
67190,2023-07-17 15:10:35.915,EM500 Co2,446,31.0,1009.6,40.9,
67201,2023-07-17 15:20:35.917,EM500 Co2,426,30.0,1009.6,40.8,
67212,2023-07-17 15:30:35.917,EM500 Co2,447,30.5,1009.5,40.5,
67223,2023-07-17 15:40:35.858,EM500 Co2,442,32.0,1009.4,40.6,
67234,2023-07-17 15:50:35.847,EM500 Co2,457,30.0,1009.3,40.5,
67245,2023-07-17 16:00:35.823,EM500 Co2,428,30.5,1009.2,39.6,100.0
67256,2023-07-17 16:10:35.778,EM500 Co2,433,31.0,1009.2,39.5,
67267,2023-07-17 16:20:35.787,EM500 Co2,429,32.0,1009.1,39.1,
67278,2023-07-17 16:30:35.755,EM500 Co2,438,32.0,1009.3,38.9,
67289,2023-07-17 16:40:35.713,EM500 Co2,446,32.5,1009.4,38.6,
67300,2023-07-17 16:50:35.697,EM500 Co2,441,31.5,1009.3,38.2,
67311,2023-07-17 17:00:35.673,EM500 Co2,433,34.0,1009.4,38.0,
67322,2023-07-17 17:10:35.645,EM500 Co2,470,34.0,1009.4,37.4,
67333,2023-07-17 17:20:35.626,EM500 Co2,426,34.0,1009.4,37.0,
67344,2023-07-17 17:30:35.568,EM500 Co2,419,34.5,1009.5,36.6,
67355,2023-07-17 17:40:35.575,EM500 Co2,442,34.0,1009.5,36.0,
67366,2023-07-17 17:50:35.529,EM500 Co2,452,35.0,1009.5,35.7,
67377,2023-07-17 18:00:35.523,EM500 Co2,447,34.5,1009.6,34.9,
67388,2023-07-17 18:10:35.492,EM500 Co2,449,36.0,1009.8,33.9,
67399,2023-07-17 18:20:35.479,EM500 Co2,453,37.5,1009.9,32.9,
67410,2023-07-17 18:30:35.445,EM500 Co2,448,37.5,1010.0,32.2,
67421,2023-07-17 18:40:35.411,EM500 Co2,439,37.5,1010.1,31.9,
67432,2023-07-17 18:50:35.388,EM500 Co2,457,37.5,1010.3,31.5,
67443,2023-07-17 19:00:35.337,EM500 Co2,454,39.0,1010.3,31.1,
67454,2023-07-17 19:10:35.336,EM500 Co2,457,39.5,1010.4,30.9,
67463,2023-07-17 19:20:35.304,EM500 Co2,448,39.5,1010.5,30.8,
67474,2023-07-17 19:30:35.290,EM500 Co2,477,40.5,1010.6,30.5,
67485,2023-07-17 19:40:35.229,EM500 Co2,461,41.5,1010.7,30.0,
67496,2023-07-17 19:50:35.214,EM500 Co2,467,42.0,1010.8,29.9,
67507,2023-07-17 20:00:35.173,EM500 Co2,459,42.0,1011.0,29.6,
67518,2023-07-17 20:10:35.152,EM500 Co2,438,42.5,1011.1,29.3,
67529,2023-07-17 20:20:35.127,EM500 Co2,456,43.0,1011.2,29.0,
67540,2023-07-17 20:30:35.104,EM500 Co2,440,43.0,1011.3,28.9,
67551,2023-07-17 20:40:35.066,EM500 Co2,462,43.0,1011.3,28.6,
67562,2023-07-17 20:50:35.089,EM500 Co2,470,43.5,1011.3,28.5,
67573,2023-07-17 21:00:35.004,EM500 Co2,459,43.5,1011.3,28.4,
67584,2023-07-17 21:10:34.978,EM500 Co2,468,43.5,1011.5,28.3,
67595,2023-07-17 21:20:34.966,EM500 Co2,455,43.0,1011.5,28.4,
67606,2023-07-17 21:30:34.933,EM500 Co2,460,44.0,1011.5,28.1,
67617,2023-07-17 21:40:34.883,EM500 Co2,456,45.0,1011.5,28.0,
67628,2023-07-17 21:50:34.873,EM500 Co2,468,46.0,1011.7,27.9,
67639,2023-07-17 22:00:34.818,EM500 Co2,466,47.0,1011.7,27.5,
67650,2023-07-17 22:10:34.821,EM500 Co2,468,48.0,1011.7,27.1,
67661,2023-07-17 22:20:34.795,EM500 Co2,473,49.0,1011.8,26.8,
67672,2023-07-17 22:30:34.759,EM500 Co2,467,49.0,1011.8,26.6,
67683,2023-07-17 22:40:34.716,EM500 Co2,469,50.0,1011.9,26.2,
67694,2023-07-17 22:50:34.692,EM500 Co2,483,50.0,1011.9,26.1,
67705,2023-07-17 23:00:34.659,EM500 Co2,480,51.5,1011.9,25.7,
67716,2023-07-17 23:10:34.615,EM500 Co2,487,53.0,1011.9,25.4,
67727,2023-07-17 23:20:34.608,EM500 Co2,485,54.0,1012.0,25.1,
67738,2023-07-17 23:30:34.578,EM500 Co2,495,54.5,1011.9,24.8,
67749,2023-07-17 23:40:34.540,EM500 Co2,500,56.5,1012.0,24.3,
67760,2023-07-17 23:50:34.520,EM500 Co2,497,58.0,1012.2,24.3,
67771,2023-07-18 00:00:34.476,EM500 Co2,518,60.5,1012.2,23.7,
67781,2023-07-18 00:10:34.458,EM500 Co2,510,63.0,1012.3,23.4,
67792,2023-07-18 00:20:34.441,EM500 Co2,507,63.5,1012.3,23.2,
67803,2023-07-18 00:30:34.407,EM500 Co2,526,63.0,1012.3,22.9,
67814,2023-07-18 00:40:34.420,EM500 Co2,562,65.0,1012.4,22.5,
67825,2023-07-18 00:50:34.350,EM500 Co2,548,63.5,1012.4,22.1,
67836,2023-07-18 01:00:34.308,EM500 Co2,573,67.5,1012.5,21.8,
67847,2023-07-18 01:10:34.275,EM500 Co2,635,71.5,1012.5,21.4,
67858,2023-07-18 01:20:34.263,EM500 Co2,635,74.0,1012.5,21.2,
67869,2023-07-18 01:30:34.240,EM500 Co2,665,75.0,1012.5,20.8,
67880,2023-07-18 01:40:34.197,EM500 Co2,677,75.5,1012.5,20.6,
67891,2023-07-18 01:50:34.200,EM500 Co2,628,76.0,1012.6,20.4,
67902,2023-07-18 02:00:34.131,EM500 Co2,644,78.0,1012.6,20.3,
67913,2023-07-18 02:10:34.131,EM500 Co2,669,80.0,1012.7,20.1,
67924,2023-07-18 02:20:34.086,EM500 Co2,624,79.5,1012.8,19.8,
67935,2023-07-18 02:30:34.054,EM500 Co2,581,78.5,1012.8,19.9,
67946,2023-07-18 02:40:34.014,EM500 Co2,594,79.0,1012.9,19.8,
67957,2023-07-18 02:50:33.997,EM500 Co2,627,79.0,1012.9,19.8,
67968,2023-07-18 03:00:34.005,EM500 Co2,627,80.5,1013.1,19.7,
67979,2023-07-18 03:10:33.933,EM500 Co2,680,81.5,1013.2,19.5,
67990,2023-07-18 03:20:33.919,EM500 Co2,605,81.5,1013.2,19.4,
68001,2023-07-18 03:30:33.891,EM500 Co2,548,81.5,1013.3,19.9,
68012,2023-07-18 03:40:33.844,EM500 Co2,597,82.5,1013.4,19.9,
68023,2023-07-18 03:50:33.829,EM500 Co2,590,83.0,1013.4,19.9,
68034,2023-07-18 04:00:33.797,EM500 Co2,614,81.5,1013.6,19.8,
68045,2023-07-18 04:10:33.795,EM500 Co2,650,84.5,1013.8,19.9,
68056,2023-07-18 04:20:33.752,EM500 Co2,709,85.0,1013.9,20.0,
68067,2023-07-18 04:30:33.716,EM500 Co2,634,83.5,1014.1,20.6,
68078,2023-07-18 04:40:33.675,EM500 Co2,604,83.0,1014.1,21.0,
68089,2023-07-18 04:50:33.658,EM500 Co2,566,83.0,1014.2,21.5,
68100,2023-07-18 05:00:33.620,EM500 Co2,522,80.5,1014.2,22.3,
68110,2023-07-18 05:10:33.606,EM500 Co2,542,79.0,1014.2,22.9,
68121,2023-07-18 05:20:33.578,EM500 Co2,510,75.5,1014.2,25.1,
68132,2023-07-18 05:30:35.242,EM500 Co2,514,69.5,1014.2,27.1,
68143,2023-07-18 05:40:33.498,EM500 Co2,491,64.5,1014.2,28.8,
68154,2023-07-18 05:50:33.480,EM500 Co2,489,61.5,1014.2,29.9,
68165,2023-07-18 06:00:33.449,EM500 Co2,486,60.0,1014.1,31.0,
68176,2023-07-18 06:10:33.414,EM500 Co2,466,55.0,1014.2,32.1,
68187,2023-07-18 06:20:33.397,EM500 Co2,485,54.5,1014.2,33.2,
68198,2023-07-18 06:30:33.352,EM500 Co2,486,50.5,1014.1,33.7,
68209,2023-07-18 06:40:33.336,EM500 Co2,462,51.0,1014.2,34.3,
68220,2023-07-18 06:50:33.309,EM500 Co2,476,50.0,1014.2,34.7,
68231,2023-07-18 07:00:33.276,EM500 Co2,469,52.0,1014.2,34.8,
68242,2023-07-18 07:10:33.254,EM500 Co2,465,50.5,1014.1,35.2,
68253,2023-07-18 07:20:33.239,EM500 Co2,490,46.5,1014.2,35.5,
68264,2023-07-18 07:30:33.213,EM500 Co2,461,48.0,1014.0,35.4,
68275,2023-07-18 07:40:33.163,EM500 Co2,473,46.0,1014.0,35.8,
68286,2023-07-18 07:50:33.146,EM500 Co2,470,47.5,1014.0,36.1,
68296,2023-07-18 08:00:33.085,EM500 Co2,467,48.0,1013.9,36.5,
68307,2023-07-18 08:10:33.090,EM500 Co2,455,46.5,1013.9,36.9,
68318,2023-07-18 08:20:33.058,EM500 Co2,460,45.5,1014.0,37.1,
68329,2023-07-18 08:30:33.054,EM500 Co2,483,46.5,1013.9,37.5,
68340,2023-07-18 08:40:33.009,EM500 Co2,472,45.0,1013.8,37.2,
68351,2023-07-18 08:50:32.990,EM500 Co2,457,46.5,1013.8,37.3,
68362,2023-07-18 09:00:32.954,EM500 Co2,483,45.0,1013.8,37.2,
68373,2023-07-18 09:10:32.950,EM500 Co2,450,43.0,1013.6,37.6,
68384,2023-07-18 09:20:32.921,EM500 Co2,458,44.0,1013.5,37.3,
68395,2023-07-18 09:30:32.889,EM500 Co2,444,46.5,1013.2,37.3,
68406,2023-07-18 09:40:32.848,EM500 Co2,457,43.0,1013.1,37.4,
68417,2023-07-18 09:50:32.874,EM500 Co2,455,43.5,1013.2,37.4,
68428,2023-07-18 10:00:32.805,EM500 Co2,463,45.0,1013.1,37.5,
68439,2023-07-18 10:10:32.798,EM500 Co2,448,42.5,1012.8,37.8,
68450,2023-07-18 10:20:32.779,EM500 Co2,445,43.0,1012.7,38.4,
68461,2023-07-18 10:30:32.757,EM500 Co2,445,45.5,1012.7,37.9,
68472,2023-07-18 10:40:32.725,EM500 Co2,457,45.5,1012.5,37.8,
68483,2023-07-18 10:50:32.713,EM500 Co2,443,43.0,1012.4,38.2,
68494,2023-07-18 11:00:32.678,EM500 Co2,458,46.0,1012.3,37.9,
68505,2023-07-18 11:10:32.660,EM500 Co2,446,44.0,1012.0,38.1,
68516,2023-07-18 11:20:32.588,EM500 Co2,458,42.5,1012.0,38.3,
68527,2023-07-18 11:30:32.624,EM500 Co2,414,41.5,1011.8,38.7,
68538,2023-07-18 11:40:32.585,EM500 Co2,459,42.5,1011.6,38.9,
68558,2023-07-18 12:00:32.550,EM500 Co2,433,42.0,1011.3,38.7,
68569,2023-07-18 12:10:32.510,EM500 Co2,443,40.5,1011.3,38.9,
68580,2023-07-18 12:20:32.509,EM500 Co2,452,41.0,1011.0,38.5,
68591,2023-07-18 12:30:34.186,EM500 Co2,445,43.0,1010.9,38.8,
68602,2023-07-18 12:40:32.442,EM500 Co2,436,39.5,1010.8,38.7,
68613,2023-07-18 12:50:32.446,EM500 Co2,450,38.0,1010.4,38.8,
68624,2023-07-18 13:00:32.394,EM500 Co2,441,40.0,1010.1,38.6,
68635,2023-07-18 13:10:32.398,EM500 Co2,443,42.5,1010.0,38.5,
68645,2023-07-18 13:20:32.394,EM500 Co2,434,40.0,1009.8,39.2,
68655,2023-07-18 13:30:32.349,EM500 Co2,431,44.0,1009.7,39.4,
68666,2023-07-18 13:40:32.387,EM500 Co2,450,38.5,1009.3,39.5,
68678,2023-07-18 13:50:32.292,EM500 Co2,445,40.0,1009.2,39.6,
68689,2023-07-18 14:00:32.291,EM500 Co2,441,42.0,1009.1,39.5,
68700,2023-07-18 14:10:32.240,EM500 Co2,434,41.0,1008.9,39.7,
68710,2023-07-18 14:20:32.240,EM500 Co2,416,40.5,1008.7,40.0,
68721,2023-07-18 14:30:32.225,EM500 Co2,433,39.5,1008.6,39.8,
68732,2023-07-18 14:40:32.195,EM500 Co2,413,42.0,1008.6,40.6,
68743,2023-07-18 14:50:32.159,EM500 Co2,443,40.0,1008.5,40.6,
68754,2023-07-18 15:00:32.146,EM500 Co2,426,39.0,1008.4,40.6,
68765,2023-07-18 15:10:32.086,EM500 Co2,448,40.5,1008.4,40.8,
68776,2023-07-18 15:20:32.113,EM500 Co2,449,38.0,1008.5,41.3,
68787,2023-07-18 15:30:32.092,EM500 Co2,454,40.5,1008.5,40.9,
68798,2023-07-18 15:40:32.058,EM500 Co2,466,38.5,1008.4,40.8,
68808,2023-07-18 15:50:32.029,EM500 Co2,440,38.5,1008.4,41.0,
68819,2023-07-18 16:00:32.020,EM500 Co2,437,39.0,1008.4,40.3,
68830,2023-07-18 16:10:32.000,EM500 Co2,453,39.0,1008.5,40.2,100.0
68841,2023-07-18 16:20:31.987,EM500 Co2,450,41.0,1008.5,40.0,
68852,2023-07-18 16:30:31.958,EM500 Co2,434,40.5,1008.5,39.4,
68862,2023-07-18 16:40:31.928,EM500 Co2,456,41.0,1008.5,38.7,
68873,2023-07-18 16:50:31.899,EM500 Co2,421,42.0,1008.4,38.7,
68884,2023-07-18 17:00:31.896,EM500 Co2,442,43.0,1008.3,38.2,
68895,2023-07-18 17:10:31.853,EM500 Co2,451,43.0,1008.4,37.8,
68906,2023-07-18 17:20:31.838,EM500 Co2,448,44.5,1008.4,37.5,
68917,2023-07-18 17:30:31.791,EM500 Co2,455,46.5,1008.5,37.0,
68928,2023-07-18 17:40:31.767,EM500 Co2,437,47.5,1008.6,36.3,
68939,2023-07-18 17:50:31.744,EM500 Co2,463,51.0,1008.6,35.5,
68950,2023-07-18 18:00:31.736,EM500 Co2,453,52.0,1008.9,34.8,
68961,2023-07-18 18:10:31.694,EM500 Co2,465,54.5,1009.1,34.0,
68972,2023-07-18 18:20:31.683,EM500 Co2,466,56.5,1009.4,33.2,
68983,2023-07-18 18:30:31.650,EM500 Co2,492,57.5,1009.6,32.6,
68994,2023-07-18 18:40:31.571,EM500 Co2,473,57.5,1009.9,32.3,
69005,2023-07-18 18:50:31.579,EM500 Co2,492,58.0,1010.1,32.0,
69016,2023-07-18 19:00:31.568,EM500 Co2,480,58.0,1010.4,31.8,
69026,2023-07-18 19:10:31.532,EM500 Co2,479,60.5,1010.5,31.6,
69037,2023-07-18 19:20:31.514,EM500 Co2,489,61.0,1010.5,31.2,
69048,2023-07-18 19:30:31.483,EM500 Co2,526,61.5,1010.7,30.6,
69059,2023-07-18 19:40:31.440,EM500 Co2,485,58.0,1010.7,30.5,
69070,2023-07-18 19:50:31.417,EM500 Co2,467,60.5,1011.0,30.4,
69081,2023-07-18 20:00:31.398,EM500 Co2,468,60.0,1011.2,30.9,
69092,2023-07-18 20:10:31.369,EM500 Co2,478,60.0,1011.2,30.9,
69103,2023-07-18 20:20:31.340,EM500 Co2,479,60.5,1011.0,30.6,
69114,2023-07-18 20:30:31.318,EM500 Co2,469,59.0,1010.7,30.4,
69125,2023-07-18 20:40:31.277,EM500 Co2,440,59.5,1010.6,30.3,
69136,2023-07-18 20:50:31.232,EM500 Co2,461,59.5,1010.6,30.1,
69147,2023-07-18 21:00:31.238,EM500 Co2,494,60.0,1010.4,29.9,
69158,2023-07-18 21:10:31.192,EM500 Co2,473,61.0,1010.4,29.7,
69169,2023-07-18 21:20:31.169,EM500 Co2,479,62.0,1010.4,29.5,
69180,2023-07-18 21:30:31.138,EM500 Co2,500,64.5,1010.3,28.9,
69191,2023-07-18 21:40:31.095,EM500 Co2,519,66.0,1010.0,28.5,
69202,2023-07-18 21:50:31.056,EM500 Co2,483,65.0,1010.0,28.1,
69213,2023-07-18 22:00:31.064,EM500 Co2,497,63.0,1010.0,28.0,
69224,2023-07-18 22:10:31.015,EM500 Co2,501,63.5,1009.9,27.6,
69235,2023-07-18 22:20:31.000,EM500 Co2,482,63.0,1010.0,27.3,
69246,2023-07-18 22:30:30.930,EM500 Co2,485,60.5,1009.7,27.1,
69257,2023-07-18 22:40:30.921,EM500 Co2,474,60.0,1009.9,27.2,
69268,2023-07-18 22:50:30.879,EM500 Co2,479,60.5,1009.8,27.1,
69279,2023-07-18 23:00:30.877,EM500 Co2,495,61.0,1010.0,26.9,
69290,2023-07-18 23:10:30.834,EM500 Co2,482,62.0,1010.1,26.8,
69301,2023-07-18 23:20:30.821,EM500 Co2,481,64.0,1009.9,26.5,
69312,2023-07-18 23:30:30.802,EM500 Co2,488,65.5,1009.9,26.1,
69323,2023-07-18 23:40:30.744,EM500 Co2,501,66.0,1009.9,25.9,
69333,2023-07-18 23:50:30.719,EM500 Co2,526,67.5,1009.8,25.4,
69344,2023-07-19 00:00:30.707,EM500 Co2,524,69.5,1009.9,24.9,
69355,2023-07-19 00:10:30.665,EM500 Co2,536,72.0,1009.9,24.6,
69366,2023-07-19 00:20:30.642,EM500 Co2,537,72.5,1009.9,24.2,
69377,2023-07-19 00:30:30.607,EM500 Co2,514,75.0,1010.0,24.0,
69388,2023-07-19 00:40:30.586,EM500 Co2,560,75.0,1010.1,23.6,
69399,2023-07-19 00:50:30.548,EM500 Co2,593,77.5,1010.2,23.4,
69410,2023-07-19 01:00:30.535,EM500 Co2,542,79.0,1010.1,23.2,
69421,2023-07-19 01:10:30.494,EM500 Co2,565,79.0,1010.0,23.3,
69432,2023-07-19 01:20:30.474,EM500 Co2,590,79.0,1009.9,23.0,
69443,2023-07-19 01:30:30.450,EM500 Co2,535,79.5,1009.8,23.0,
69454,2023-07-19 01:40:30.398,EM500 Co2,575,80.5,1009.9,23.0,
69465,2023-07-19 01:50:30.416,EM500 Co2,514,79.5,1009.9,23.6,
69476,2023-07-19 02:00:30.355,EM500 Co2,534,80.0,1009.6,23.7,
69487,2023-07-19 02:10:30.322,EM500 Co2,521,81.0,1009.6,24.0,
69498,2023-07-19 02:20:30.307,EM500 Co2,520,82.0,1009.7,24.1,
69509,2023-07-19 02:30:30.267,EM500 Co2,495,81.5,1009.8,24.3,
69520,2023-07-19 02:40:30.222,EM500 Co2,496,81.5,1009.8,24.4,
69531,2023-07-19 02:50:30.197,EM500 Co2,526,82.0,1009.7,24.2,
69542,2023-07-19 03:00:30.183,EM500 Co2,533,82.0,1009.7,23.9,
69553,2023-07-19 03:10:30.137,EM500 Co2,530,80.5,1009.6,23.6,
69564,2023-07-19 03:20:30.134,EM500 Co2,523,80.0,1009.5,23.4,
69575,2023-07-19 03:30:31.802,EM500 Co2,531,81.0,1009.5,23.2,
69586,2023-07-19 03:40:30.049,EM500 Co2,533,81.0,1009.5,23.1,
69597,2023-07-19 03:50:30.035,EM500 Co2,543,81.5,1009.4,22.8,
69608,2023-07-19 04:00:30.004,EM500 Co2,547,81.0,1009.4,22.7,
69618,2023-07-19 04:10:29.931,EM500 Co2,546,81.5,1009.7,22.7,
69628,2023-07-19 04:20:29.950,EM500 Co2,535,81.0,1009.7,22.9,
69639,2023-07-19 04:30:29.910,EM500 Co2,525,79.5,1009.7,23.3,
69650,2023-07-19 04:40:29.877,EM500 Co2,523,79.0,1009.9,23.9,
69661,2023-07-19 04:50:29.853,EM500 Co2,535,79.5,1009.8,24.3,
69672,2023-07-19 05:00:29.834,EM500 Co2,521,79.0,1009.7,24.7,
69683,2023-07-19 05:10:29.795,EM500 Co2,504,76.5,1009.6,25.1,
69694,2023-07-19 05:20:29.782,EM500 Co2,485,75.0,1009.6,26.0,
69705,2023-07-19 05:30:31.450,EM500 Co2,506,71.0,1009.6,27.1,
69715,2023-07-19 05:40:29.709,EM500 Co2,498,69.0,1009.4,28.1,
69726,2023-07-19 05:50:29.662,EM500 Co2,474,66.0,1009.4,29.1,
69737,2023-07-19 06:00:29.669,EM500 Co2,481,62.0,1009.5,30.3,
69748,2023-07-19 06:10:29.624,EM500 Co2,491,64.0,1009.6,31.0,
69759,2023-07-19 06:20:29.606,EM500 Co2,503,60.0,1009.5,31.8,
69770,2023-07-19 06:30:29.559,EM500 Co2,476,59.0,1009.6,32.6,
69781,2023-07-19 06:40:29.526,EM500 Co2,482,58.5,1009.8,32.4,
69792,2023-07-19 06:50:29.496,EM500 Co2,491,56.5,1009.8,33.2,
69802,2023-07-19 07:00:29.506,EM500 Co2,483,56.0,1009.8,33.7,
69813,2023-07-19 07:10:29.481,EM500 Co2,495,55.0,1009.7,33.7,
69824,2023-07-19 07:20:29.427,EM500 Co2,486,54.5,1009.5,34.4,
69835,2023-07-19 07:30:29.402,EM500 Co2,465,51.5,1009.0,35.2,
69846,2023-07-19 07:40:29.371,EM500 Co2,466,56.5,1008.9,33.5,
69857,2023-07-19 07:50:29.331,EM500 Co2,480,55.0,1008.7,33.4,
69868,2023-07-19 08:00:29.265,EM500 Co2,473,58.5,1008.9,32.9,
69879,2023-07-19 08:10:29.290,EM500 Co2,464,58.5,1008.7,33.4,
69890,2023-07-19 08:20:29.280,EM500 Co2,442,57.0,1008.4,33.6,
69900,2023-07-19 08:30:29.244,EM500 Co2,472,55.5,1008.3,33.1,
69909,2023-07-19 08:40:29.201,EM500 Co2,462,58.5,1008.2,33.1,
69920,2023-07-19 08:50:29.170,EM500 Co2,468,57.0,1008.2,33.1,
69931,2023-07-19 09:00:29.164,EM500 Co2,445,54.5,1008.1,34.7,
69942,2023-07-19 09:10:29.088,EM500 Co2,456,53.0,1007.9,35.7,
69953,2023-07-19 09:20:29.114,EM500 Co2,461,51.5,1007.9,36.6,
69964,2023-07-19 09:30:29.071,EM500 Co2,464,51.0,1007.7,37.0,
69975,2023-07-19 09:40:29.034,EM500 Co2,471,49.5,1007.5,36.9,
69985,2023-07-19 09:50:29.008,EM500 Co2,466,48.5,1007.4,36.9,
69996,2023-07-19 10:00:28.995,EM500 Co2,456,48.0,1007.4,37.1,
70007,2023-07-19 10:10:28.974,EM500 Co2,450,50.0,1007.1,36.9,
70018,2023-07-19 10:20:28.958,EM500 Co2,437,53.0,1007.2,36.8,
70029,2023-07-19 10:30:28.929,EM500 Co2,468,51.0,1007.1,36.9,
70040,2023-07-19 10:40:30.606,EM500 Co2,471,49.5,1007.1,37.2,
70051,2023-07-19 10:50:28.874,EM500 Co2,458,50.5,1006.9,37.5,
70062,2023-07-19 11:00:28.880,EM500 Co2,451,47.5,1006.8,37.7,
70073,2023-07-19 11:10:28.827,EM500 Co2,450,48.5,1006.6,37.9,
70084,2023-07-19 11:20:28.818,EM500 Co2,448,48.0,1006.7,37.8,
70095,2023-07-19 11:30:28.796,EM500 Co2,465,51.0,1006.6,37.7,
70105,2023-07-19 11:40:28.761,EM500 Co2,448,49.5,1006.3,38.2,
70116,2023-07-19 11:50:28.738,EM500 Co2,452,49.5,1006.2,38.5,
70127,2023-07-19 12:00:28.722,EM500 Co2,419,49.0,1006.1,38.0,
70138,2023-07-19 12:10:28.697,EM500 Co2,443,42.5,1005.8,38.8,
70149,2023-07-19 12:20:28.677,EM500 Co2,452,44.0,1005.6,39.2,
70160,2023-07-19 12:30:28.655,EM500 Co2,448,46.5,1005.4,39.1,
70171,2023-07-19 12:40:28.625,EM500 Co2,443,43.5,1005.2,39.3,
70182,2023-07-19 12:50:28.605,EM500 Co2,441,41.0,1005.0,39.1,
70193,2023-07-19 13:00:28.563,EM500 Co2,423,40.5,1004.9,39.3,
70204,2023-07-19 13:10:28.565,EM500 Co2,454,40.0,1004.7,39.9,
70215,2023-07-19 13:20:28.531,EM500 Co2,433,40.0,1004.5,40.2,
